OPTEN,SCENARIO,TSCEN,accscale,rho_acc,konvergalt,GDP_pct,y_E_pct,y_D_pct,y_L_pct,y_KKV_pct,KKV_minus_L_pp,D_minus_L_pp,E_minus_L_pp,acc_E,acc_D,rer_pct,bstar_pct
3,1,3,6,0.9673,1,0.473962476396295,-0.209124278081154,0.242150024115699,0.323022028883172,0.0944602524876379,-0.228561776395534,-0.0808720047674729,-0.532146306964326,0.131222310113241,0.142390178381496,0.551831771779817,-1
3,1,3,8,0.9673,1,0.479285643804789,-0.200235897005268,0.260525486388209,0.312715285209036,0.109730851823071,-0.202984433385965,-0.0521897988208274,-0.512951182214304,0.174948500488374,0.189203309317009,0.550045231019332,-1
3,1,3,10,0.9673,1,0.486102644576084,-0.188801492328136,0.283969271805305,0.299538002070759,0.129244294452543,-0.170293707618216,-0.0155687302654535,-0.488339494398895,0.218661792170293,0.235467035090593,0.547816214666359,-1
3,1,3,12,0.9673,1,0.494393662200062,-0.174816478146798,0.312348572511799,0.283544458244965,0.152912737750804,-0.130631720494161,0.0288041142668344,-0.458360936391763,0.262358468724045,0.281053770746181,0.545194288541598,-1
3,1,3,14,0.9673,1,0.504135002069526,-0.158275549651097,0.345504895340683,0.264799479477653,0.180631295161555,-0.0841681843160987,0.0807054158630295,-0.423075029128751,0.306034501861558,0.325842159426293,0.54223851511981,-1
3,1,3,16,0.9673,1,0.515299385531608,-0.139172850405958,0.38325620214158,0.243377591151104,0.21227942130784,-0.0310981698432635,0.139878610990476,-0.382550441557062,0.349685504354255,0.369718047552241,0.539016605000457,-1
3,1,3,18,0.9673,1,0.527856279256573,-0.117502159119534,0.425399306140365,0.219362069436651,0.247722462964398,0.0283603935277467,0.206037236703714,-0.336864228556185,0.393306690428531,0.412575327449564,0.535603967154756,-1
3,1,3,20,0.9673,1,0.541772252169644,-0.0932570912307706,0.471712467451746,0.192843913385896,0.28681333915565,0.0939694257697535,0.27886855406585,-0.286101004616667,0.43689284424176,0.454316636710693,0.532082680616097,-1
3,1,3,25,0.9673,1,0.582267064616011,-0.0213406477433808,0.604149105896086,0.116253564203568,0.399443368341352,0.283189804137784,0.487895541692519,-0.137594211946949,0.545666607255715,0.553233510854028,0.523390161365531,-1
3,1,3,30,0.9673,1,0.630413490308034,0.066791864375065,0.757118970153736,0.0263007281657589,0.531193735535262,0.504893007369503,0.730818241987978,0.0404911362093061,0.654083274992884,0.643544663372807,0.516047857221909,-1
3,1,3,35,0.9673,1,0.685553518202533,0.171196900593836,0.926375946827717,-0.0752527223053736,0.679226440787538,0.754479163092912,1.00162866913309,0.24644962289921,0.76202339278013,0.724530812859523,0.511592462051439,-1
3,1,3,40,0.9673,1,0.747017491070281,0.291881752312434,1.10768452030168,-0.186634915182868,0.840694523505198,1.02732943868807,1.29431943548455,0.478516667495302,0.869351204622658,0.795843056823558,0.511530726867708,-1
3,1,3,45,0.9673,1,0.814152499589336,0.428790189166664,1.29702337739158,-0.306145040549063,1.01287433397252,1.31901937452158,1.60316841794064,0.734935229715728,0.975917685543378,0.857461716862942,0.51725956951839,-1
3,1,3,50,0.9673,1,0.886343454042695,0.581792865005303,1.49073469175076,-0.432213059674604,1.19326282117952,1.62547588085412,1.92294775142536,1.01400592467991,1.08156436775935,0.909640334410023,0.530007995476852,-1
3,1,3,60,0.9673,1,1.04369660507298,0.93517373308803,1.87897311232624,-0.698603931627594,1.57009331548464,2.26869724711224,2.57757704395383,1.63377766471562,1.28944187815345,0.987685112141688,0.580445375959702,-1
3,1,3,80,0.9673,1,1.3981477528826,1.8209388439915,2.600100666781,-1.26077239758282,2.34510225204989,3.60587464963271,3.86087306436382,3.08171124157432,1.68705177084724,1.0580823701228,0.796288317319098,-1
3,1,3,100,0.9673,1,1.78954201326291,2.91681203461162,3.19503942830268,-1.83179176635323,3.10398319036742,4.93577495672065,5.02683119465591,4.74860380096485,2.05309490168461,1.05258398877644,1.16880000195045,-1
3,1,3,120,0.9673,1,2.20537106375677,4.18069125938515,3.65687833945271,-2.3964029510401,3.82830802233969,6.22471097337979,6.05328129049281,6.57709421042525,2.38124209345728,1.00736473879088,1.67801106032082,-1
3,1,3,140,0.9673,1,2.63661703246504,5.56767353249637,4.00550611043192,-2.94974916818174,4.51676090310756,7.4665100712893,6.95525527861366,8.51742270067812,2.66811910875216,0.944898459763415,2.29295123798123,-1
1,1,3,0,0.9673,1,0.416895028578372,-0.27605178901848,0.233364048171301,0.349825817408486,-0.0625117108693655,-0.412337528277852,-0.116461769237186,-0.625877606426967,0,0,0.446206792574008,-1
1,1,3,2,0.9673,1,0.417377546188829,-0.274462674521265,0.236617888180653,0.348599543861591,-0.060224766446171,-0.408824310307762,-0.111981655680938,-0.623062218382856,0.041373099813952,0.0458723749359193,0.446131931999188,-1
1,1,3,4,0.9673,1,0.41882418677646,-0.269699667613428,0.246350912753014,0.34492863229283,-0.0533783968255852,-0.398307029118415,-0.0985777195398152,-0.614628299906257,0.0827056958321191,0.0915371035765195,0.445914386829486,-1
1,1,3,6,0.9673,1,0.421232224183591,-0.261775711515683,0.262478238625748,0.338836649982787,-0.0420157014995886,-0.380852351482375,-0.0763584113570385,-0.60061236149847,0.123957608584328,0.13678948142649,0.445575100980894,-1
1,1,3,8,0.9673,1,0.424597149689378,-0.250712158971272,0.284860380422773,0.330362348841078,-0.0262075527783604,-0.356569901619438,-0.0455019684183045,-0.58107450781235,0.165089298663634,0.181430601136164,0.445148435062284,-1
1,1,3,10,0.9673,1,0.428912723050869,-0.236538451827389,0.313306149554096,0.319558896471087,-0.00605119450812147,-0.325610090979208,-0.00625274691699051,-0.556097348298476,0.206062165711357,0.225270039262626,0.444681370104566,-1
1,1,3,12,0.9673,1,0.434171041496667,-0.21929168894595,0.347576555470874,0.306492841099442,0.018331644244462,-0.28816119685498,0.0410837143714322,-0.525784530045392,0.246838823299688,0.26812830063665,0.444232436548043,-1
