negyedev,szcenario,y,y_d,y_x,i_S,i_L,efp_S,efp_L,nw_S,nw_L,h_dx,xx,c,infl,r,rer
19,pesszimista,0.00278449019669159,0.00288689664974349,-0.00134223297574842,0.0226389400448853,0.0107006655938183,-0.000498514980155338,-0.000369870188969685,-0.00310259570131233,-0.00351452302539331,-0.00129187384222922,-0.00134223297574842,-4.95238255055099e-05,-0.000787489206141538,-0.00113142374152943,-0.00511545813019107
20,pesszimista,0.00257226376517883,0.00236683197230635,-0.00100471948662994,0.0205059280939807,0.00956699743271772,-0.000474308954792674,-0.000365143808387291,-0.00370520868608283,-0.00398884373123786,-0.000949341324525037,-0.00100471948662994,-0.00041921146802771,-0.000766066252989857,-0.00100234563726767,-0.00434939187720122
21,pesszimista,0.00238457252459124,0.00190079146585033,-0.000679493805886626,0.0184563017641735,0.00850475215772915,-0.00044936135777674,-0.000359205973705529,-0.00424089786306355,-0.00443114178791663,-0.000619808524920273,-0.000679493805886626,-0.000726373722789344,-0.000740613956478461,-0.000892238191442597,-0.00360877792072275
22,pesszimista,0.00222502083705941,0.00149334091852955,-0.000370089296436354,0.0165332216436723,0.00753262022886531,-0.000424626213690457,-0.000352465147872994,-0.00471188223373102,-0.00484088919730827,-0.000306931369056516,-0.000370089296436354,-0.000972258540495014,-0.000711620265342559,-0.000798349055946794,-0.0028971576553802
23,pesszimista,0.00209452966617,0.00114497295192525,-7.93792233904716e-05,0.0147658117413928,0.00666177694558645,-0.000400832876781406,-0.000345263720919487,-0.00512171996685396,-0.00521830223482964,-1.36465180459698e-05,-7.93792233904716e-05,-0.00116146870113422,-0.000679681653057596,-0.000718111793030641,-0.0022174760023226
24,pesszimista,0.00199227438511653,0.000853501715187974,0.000190515348277575,0.0131716619323852,0.005897401659229,-0.000378507199219081,-0.000337879826224593,-0.005474899941219,-0.00556418811260416,0.00025791205793425,0.000190515348277575,-0.00130037039636547,-0.000645447000642864,-0.000649236596351161,-0.00157202900167973
25,pesszimista,0.00191634950129958,0.000615066353582125,0.000438236890977433,0.0117590839696363,0.00524001246710844,-0.000357999151288782,-0.000330532392200363,-0.00577648588697105,-0.00587980250156367,0.00050641450027583,0.000438236890977433,-0.00139604058583434,-0.000609573651218926,-0.000589743191324633,-0.000962455350460808
26,pesszimista,0.00186423414234226,0.000424846642855739,0.000663144116854204,0.0105291015021633,0.00468661392880294,-0.000339512421997233,-0.000323387847785175,-0.00603182030258144,-0.00616672305577763,0.000731277811353654,0.000663144116854204,-0.00145559228607382,-0.000572694846766025,-0.000537958584214007,-0.000389760503694783
27,pesszimista,0.00183311325838728,0.000277567213808284,0.00086522747344434,0.00947717309488388,0.0042316654469326,-0.000323133225744725,-0.000316567437416134,-0.00624628816888816,-0.00642674104547119,0.000932572124540346,0.00086522747344434,-0.00148576225465426,-0.000535397052560696,-0.000492495013689374,0.000145636548865912
28,pesszimista,0.00182009509408966,0.00016784684454492,0.00104500527664145,0.00859465913443484,0.00386788385521692,-0.000308856722511548,-0.000310154484726002,-0.00642513626357573,-0.00666177126445649,0.00111090876436997,0.00104500527664145,-0.0014926784359397,-0.000498205466518695,-0.000452218183258301,0.000643842015384607
29,pesszimista,0.00182235461523265,9.04345433876193e-05,0.0012034139384755,0.00787005067375018,0.00358689678924352,-0.000296610257099092,-0.000304201211510698,-0.0065733416686145,-0.00687377920813961,0.00126732373703293,0.0012034139384755,-0.00148174839041416,-0.000461576051877351,-0.000416212144364892,0.00110541806726196
30,pesszimista,0.0018372244601656,4.03632331011886e-05,0.00134170160400484,0.00728998215042471,0.00337976454036312,-0.000286273143325174,-0.000298734900242129,-0.00669552217597439,-0.00706472387696268,0.00140316598474156,0.00134170160400484,-0.00145762718619772,-0.000425892591014871,-0.000383744655624085,0.00153131065827683
31,pesszimista,0.00186224898965724,1.30437811560833e-05,0.00146133105158392,0.00684005155067881,0.00323738799003287,-0.000277693043229488,-0.000293763308540156,-0.00679588124502994,-0.00723651427029009,0.00151999617561918,0.00146133105158392,-0.00142423567377511,-0.00039146746475399,-0.000354235142565316,0.00192277812303082
32,pesszimista,0.00189521261911718,4.31616328363659e-06,0.00156389504349219,0.00650547172909797,0.00315081936398709,-0.000270699180136337,-0.000289279320698712,-0.00687818060848726,-0.00739097757153491,0.00161949907676902,0.00156389504349219,-0.00138480899797165,-0.000358545076847075,-0.000327226278335871,0.00228132319987789
33,pesszimista,0.0019341504307002,1.04701500547688e-05,0.00165104538604918,0.00627157576454336,0.00311149125682052,-0.000265112722175012,-0.000285264867967274,-0.00694573433187013,-0.00752983709908615,0.0017034106050382,0.00165104538604918,-0.00134196158133693,-0.000327307047334217,-0.000302359515809888,0.00260863024721211
34,pesszimista,0.00197734676628395,2.82446606046082e-05,0.00172443564976932,0.00612419780730596,0.00311137787560637,-0.00026075471121217,-0.000281694175506234,-0.00700141895298264,-0.00765469824958433,0.00177345933690654,0.00172443564976932,-0.00129775934193813,-0.000297878481387732,-0.000279354492140893,0.00290650872859984
35,pesszimista,0.00202332585664095,5.48125308406498e-05,0.00178567667556585,0.00604994911066752,0.00314310087898665,-0.000257451913251178,-0.000278536406652109,-0.00704769516637601,-0.00776704085055731,0.0018313214427174,0.00178567667556585,-0.0012537931001853,-0.000270334778403087,-0.000257992002953152,0.00317684350700293
36,pesszimista,0.00207083736767132,8.77556709912004e-05,0.0018363035272433,0.00603640701932183,0.0031999906368626,-0.000255040945394194,-0.000275757779165786,-0.00708663731619899,-0.00786821654272053,0.00187858756023701,0.0018363035272433,-0.00121124935943105,-0.000244708579174221,-0.000238100138659414,0.00342155208617715
37,pesszimista,0.00211883890822324,0.000125034273452895,0.00187775233838271,0.00607223272778309,0.00327611226096181,-0.00025337100163805,-0.000273323226809418,-0.00711996768738822,-0.00795945001246837,0.00191673992928149,0.00187775233838271,-0.00117097618736671,-0.000220996558551291,-0.000219543144292887,0.00364254864472844
38,pesszimista,0.00216647694845891,0.000164952754738429,0.00191134546031048,0.00614723170352276,0.00336626438977252,-0.000252305461745137,-0.000271197675145575,-0.00714909322550864,-0.00804184308296251,0.00194713808745407,0.00191134546031048,-0.00113354297816887,-0.000199165859467016,-0.000202212576211567,0.00384171450419546
39,pesszimista,0.00221306717258026,0.000206124385669341,0.00193828338472642,0.00625236884316189,0.00346595746827295,-0.000251722628399831,-0.000269346994358391,-0.00717514286608582,-0.00811638084288273,0.00197101151290819,0.00193828338472642,-0.00109929358224099,-0.000179160034408546,-0.000186020364090801,0.004020874538604
40,pesszimista,0.00225807498474395,0.000247436016664292,0.0019596420445536,0.0063797487266934,0.00357137714880104,-0.000251515800356883,-0.000267738685118165,-0.00719900411794927,-0.00818393914332346,0.00198945774741566,0.0019596420445536,-0.00106839275419667,-0.000160904415078193,-0.000170893432082563,0.0041817789536822
41,pesszimista,0.0023010966666097,0.000288013892612824,0.00197637425812616,0.00652256977162155,0.00367933745293689,-0.00025159285471614,-0.000266342346646152,-0.00722135792859427,-0.00824529292525247,0.00200344470991094,0.00197637425812616,-0.00104086616402609,-0.000144310872720563,-0.000156769581156643,0.00432608982640276
42,pesszimista,0.0023418415242582,0.000327191239909853,0.00198931425380496,0.00667505967366303,0.00378722746995926,-0.00025187548049019,-0.000265129969542221,-0.00724271117133308,-0.00830112495322045,0.00201381609582497,0.00198931425380496,-0.00101663439349529,-0.000129281962719636,-0.000143594381006131,0.00445537178912239
43,pesszimista,0.00238011524384774,0.000364478071667465,0.00199918438099182,0.00683239825421239,0.00389295461746736,-0.000252298178475617,-0.000264076089812312,-0.00726342634311152,-0.00835203462702988,0.0020212989374524,0.00199918438099182,-0.000995541436754844,-0.000115714469612503,-0.000131318862180497,0.0045710862587349
44,pesszimista,0.00241580458736274,0.000399533477618188,0.00200660327122436,0.00699063271357923,0.00399488684505665,-0.000252807119019641,-0.000263157834970371,-0.00728374825723888,-0.00839854662352353,0.00202651256739444,0.00200660327122436,-0.000977378266919867,-0.000103502384356039,-0.000119897836319275,0.00467458864309094
45,pesszimista,0.00244886349387039,0.000432140529361249,0.00201209485525997,0.00714658930649046,0.00409179561291268,-0.000253358929356019,-0.000262354888121593,-0.00730382766528679,-0.00844111918730778,0.00202997837667952,0.00201209485525997,-0.000961902037257115,-9.25393559717897e-05,-0.000109288704311419,0.00476712799906273
46,pesszimista,0.00247930060212936,0.00046218382946351,0.00201609776699874,0.00729778460401083,0.0041828010142066,-0.000253919465449293,-0.000261649391552026,-0.0073237418546436,-0.00848015194381609,0.00203212988991045,0.00201609776699874,-0.000948851469272798,-8.27206657888086e-05,-9.9450639161039e-05,0.00484984866485153
47,pesszimista,0.00250716817321162,0.000489629657098464,0.0020189747725677,0.00744233877418547,0.004267320023861,-0.000254462609385057,-0.000261025807523799,-0.00734351234939434,-0.00851599315227797,0.00203332279176335,0.0020189747725677,-0.000937958949230588,-7.39447753938966e-05,-9.03440527848706e-05,0.00492379344024543
48,pesszimista,0.00253255236419691,0.000514508607773212,0.00202102195369432,0.00757889269205141,0.00434501853766714,-0.000254969121924977,-0.000260470750663357,-0.00736311989818991,-0.00854894635138715,0.00203384463338113,0.00202102195369432,-0.000928959815499842,-6.61144998890154e-05,-8.1930274471855e-05,0.00498990794013445
49,pesszimista,0.00255556478395517,0.000536900585930603,0.00202247744998941,0.00770653016769116,0.00441576760648754,-0.000255425570574523,-0.000259972803485415,-0.00738251696860638,-0.00857927637810864,0.00203392402520798,0.00202247744998941,-0.000921599275779799,-5.91378567952287e-05,-7.41713838773549e-05,0.00504904579692968
50,pesszimista,0.00257633524803925,0.000556921983435523,0.00202352962655524,0.00782470614829031,0.00447960406259466,-0.000255823346080415,-0.000259522324170169,-0.00740163798744933,-0.00860721476132883,0.0020337391863849,0.00202352962655524,-0.000915637348472017,-5.29286384496611e-05,-6.70301537417329e-05,0.00510197443537934
51,pesszimista,0.0025950056406105,0.000574714861465263,0.00202432458312525,0.00793318139659747,0.00453669557193982,-0.000256157774405218,-0.000259111253659361,-0.00742040757411909,-0.00863296450799146,0.00203342577180692,0.00202432458312525,-0.000910852178155619,-4.74067524263492e-05,-6.04700674942086e-05,0.00514938118780569
52,pesszimista,0.0026117247861902,0.000590437945946085,0.00202497296038249,0.00803196386411805,0.00458731002082377,-0.000256427326671144,-0.000258732927414524,-0.00743874701250907,-0.00865670431089821,0.0020330839381081,0.00202497296038249,-0.000907042032485824,-4.24983706938852e-05,-5.44553849412422e-05,0.00519187955849957
53,pesszimista,0.00262664423211156,0.00060425924563082,0.00202555602974176,0.00812125675372363,0.00463178905219198,-0.000256632926106377,-0.000258381895747735,-0.00745657919842376,-0.00867859221528432,0.00203278464084175,0.00202555602974176,-0.000904026247662221,-3.81359241495914e-05,-4.89512356932813e-05,0.00523001548264916
54,pesszimista,0.00263991484320077,0.000616350105726608,0.00202613107612554,0.00820141309469446,0.00467052550036145,-0.000256777348475904,-0.000258053755454677,-0.00747383228618426,-0.00869876878629675,0.00203257517845598,0.00202613107612554,-0.000901645352360856,-3.4257975029117e-05,-4.39237251451995e-05,0.00526427345767828
55,pesszimista,0.00265168411289337,0.000626880517440794,0.00202673610037031,0.00827289652579021,0.00470394442874443,-0.000256864710671193,-0.00025774499451821,-0.00749044224155842,-0.00871735982219351,0.00203248401565473,0.00202673610037031,-0.000899760565934488,-3.08089956209494e-05,-3.93400419337893e-05,0.00529508245329923
56,pesszimista,0.00266209409922217,0.000636015513907134,0.00202739387997125,0.00833624789172977,0.0047324874489682,-0.000256900040928305,-0.00025745285087792,-0.00750635448970071,-0.00873447865894959,0.00203252493054072,0.00202739387997125,-0.000898252835844853,-2.77390778175938e-05,-3.51685590465677e-05,0.00532282153111682
57,pesszimista,0.00267127989948741,0.00064391249484925,0.00202811543486221,0.00839205719913226,0.0047565999881171,-0.000256888923422252,-0.000257175185650069,-0.0075215248274267,-0.00875022811142005,0.00203270053756128,0.00202811543486221,-0.000897021551677626,-2.50035943781276e-05,-3.13789233102372e-05,0.00534782512549495
58,pesszimista,0.0026793685835887,0.000650719335348471,0.00202890294965503,0.00844094044389903,0.0047767211705434,-0.000256837209644424,-0.000256910370708994,-0.00753591974965718,-0.00876470209462905,0.00203300524257477,0.00202890294965503,-0.000895983048607834,-2.25628294048493e-05,-2.79421299751639e-05,0.0053703879548998
59,pesszimista,0.00268647851266355,0.000656573147651845,0.00202975220592227,0.00848352080824575,0.00479327598915081,-0.00025675078892394,-0.000256657190183718,-0.00754951632083385,-0.00877798696641865,0.00203342768805101,0.00202975220592227,-0.000895068991681614,-2.03815924747894e-05,-2.48305806408991e-05,0.00539076954737459
60,pesszimista,0.00269271897659093,0.000661599578637337,0.00203065457828617,0.00852041372780127,0.00480666945599151,-0.000256635410630664,-0.000256414755163322,-0.00756230170395654,-0.0087901626298456,0.00203395274612012,0.00203065457828617,-0.000894224713576127,-1.84288281249411e-05,-2.2018123924323e-05,0.00540919837549953
61,pesszimista,0.00269819009087314,0.000665912538997163,0.00203159864676448,0.00855221534364932,0.00481728244154406,-0.000256496550937755,-0.00025618243072488,-0.00757427244291732,-0.00880130343055286,0.00203456311539778,0.00203159864676448,-0.000893407562387871,-1.66772299668312e-05,-1.94800791279333e-05,0.00542587560546636
62,pesszimista,0.00270298290024174,0.000669614273139411,0.00203257147542417,0.00857949387772276,0.00482546893458686,-0.000256339317475673,-0.000255959774283625,-0.00758543357819684,-0.00881147888102419,0.00203524057465847,0.00203257147542417,-0.000892585302263928,-1.51028665916588e-05,-1.71932437799041e-05,0.00544097847205802
63,pesszimista,0.00270717964291315,0.000672795691045757,0.00203355960424019,0.00860278349989106,0.00483155447887166,-0.000256168385737583,-0.000255746484203953,-0.00759579766185002,-0.00882075424027645,0.00203596694284144,0.00203355960424019,-0.000891734598109403,-1.36848246058497e-05,-1.51358863382342e-05,0.00545466329666387
64,pesszimista,0.00271085413565024,0.000675536894722123,0.00203454979741534,0.00862258028918514,0.00483583556780541,-0.000255987961665973,-0.000255542357590753,-0.00760538372507865,-0.00882919097425108,0.00203672479083258,0.00203454979741534,-0.000890839605957644,-1.24048725885259e-05,-1.32877256185647e-05,0.0054670681692524
65,pesszimista,0.00271407224559792,0.000677907842352348,0.0020355295875058,0.00863933992806189,0.00483857980326099,-0.000255801765436521,-0.000255347256193965,-0.00761421624055699,-0.00883684711900427,0.00203749794618634,0.0020355295875058,-0.000889890682663538,-1.12471484645769e-05,-1.16298986521267e-05,0.00547831531771697
66,pesszimista,0.00271689242020845,0.00067996910276637,0.00203648765068157,0.00865347680595792,0.00484002664883852,-0.000255613032038263,-0.000255161079397266,-0.00762232411199265,-0.00884377756581495,0.00203827182760738,0.00203648765068157,-0.000888883222168995,-1.01978717158738e-05,-1.01449187340683e-05,0.00548851318943285
67,pesszimista,0.00271936625143063,0.000681772661351345,0.00203741404446489,0.00866536424546997,0.00484038863093184,-0.000255424524813985,-0.000254983743317557,-0.00762973971509118,-0.0088500342845649,0.00203903364173069,0.00203741404446489,-0.000887816620499914,-9.24508098448194e-06,-8.81662540564336e-06,0.00549775827041733
68,pesszimista,0.00272153905469767,0.000683362746080289,0.00203830033542802,0.00867533560044463,0.00483985286249751,-0.000255238558660729,-0.000254815165109897,-0.00763649800705388,-0.00885566649921726,0.0020397724706201,0.00203830033542802,-0.000886693367704701,-8.37839693161348e-06,-7.6301280449198e-06,0.00550613666734894
69,pesszimista,0.00272345044711667,0.000684776648942121,0.00203913964066747,0.00868368600941182,0.00483858278426578,-0.000255057030089867,-0.000254655251648161,-0.00764263571586549,-0.00886072082693704,0.00204047927451746,0.00203913964066747,-0.000885518261969327,-7.58880968155283e-06,-6.57174463491927e-06,0.00551372547703049
70,pesszimista,0.00272513491265317,0.000686045523778577,0.00203992660345278,0.00869067461969769,0.00483672003615613,-0.000254881451804651,-0.00025450389183119,-0.00764819061580881,-0.00886524139036183,0.00204114683076382,0.00203992660345278,-0.000884297738991044,-6.86848977918836e-06,-5.62893714772292e-06,0.00552059396680968
71,pesszimista,0.00272662234504146,0.000687195146426917,0.00204065732030479,0.00869652712690559,0.00483438638781957,-0.000254712989867953,-0.00025436095184463,-0.00765320089176144,-0.00886926991073706,0.00204176962651042,0.00204065732030479,-0.000883039308225566,-6.2106213029479e-06,-4.79024483792468e-06,0.00552680458811263
72,pesszimista,0.00272793856166386,0.000688246627199158,0.00204132923390852,0.00870143850109586,0.00483168567153877,-0.000254552501903236,-0.000254226272787826,-0.00765770459177265,-0.00887284578806714,0.00204234371985208,0.00204132923390852,-0.000881751086718314,-5.60925558342695e-06,-4.04521658671702e-06,0.00553241384369606
73,pesszimista,0.00272910578376329,0.000689217069168928,0.00204194100371256,0.0087055757948665,0.00482870567323245,-0.000254400575098285,-0.000254099670151175,-0.00766173916507694,-0.00887600617308839,0.00204286658135324,0.00204194100371256,-0.000880441420781569,-5.05918386516493e-06,-3.38434328494791e-06,0.00553747302756122
74,pesszimista,0.00273014308011822,0.000690120168557319,0.00204249236380769,0.00870908094966347,0.00482551994812254,-0.000254257563065398,-0.000253980934701126,-0.00766534108097248,-0.00887878603472466,0.00204333692558896,0.00204249236380769,-0.000879118585691506,-4.55582720001318e-06,-2.79899109433976e-06,0.00554202885476124
75,pesszimista,0.002731066772754,0.000690966755779941,0.00204298397570126,0.00871207353511977,0.0048221895368441,-0.000254123620855963,-0.000253869834396649,-0.00766854552278326,-0.00888121822572565,0.00204375454027774,0.00204298397570126,-0.000877790553770669,-4.09514186226432e-06,-2.28133628414228e-06,0.0055461239966235
76,pesszimista,0.00273189080442482,0.000691765277506925,0.0020434172818949,0.00871465337217288,0.00481876456553613,-0.000253998737634416,-0.000253766117021984,-0.00767138615034516,-0.00888333354839148,0.00204412011882092,0.0020434172818949,-0.00087646482162258,-3.67353861678114e-06,-1.82430220822679e-06,0.00554979753524028
77,pesszimista,0.00273262706851184,0.000692522221460792,0.00204379436471346,0.00871690300430965,0.0048152857198831,-0.000253882766689707,-0.000253669513275527,-0.00767389492403221,-0.00888516082163804,0.00204443510056522,0.00204379436471346,-0.00087514828783707,-3.28781424197852e-06,-1.42149886661155e-06,0.00555308534948226
78,pesszimista,0.00273328570267823,0.000693242486694278,0.00204411781360182,0.00871888999272665,0.00481178558831988,-0.000253775452604799,-0.00025357974010383,-0.00767610198319896,-0.00888672695013788,0.00204470152184583,0.00204411781360182,-0.000873847173138208,-2.93509380135547e-06,-1.06716538655694e-06,0.00555602044328362
79,pesszimista,0.00273387534813222,0.000693929702807188,0.00204439060308093,0.00872066902067486,0.00480828987380555,-0.00025367645551991,-0.000253496504112993,-0.0076780355719983,-0.00888805699586347,0.00204492187982578,0.00204439060308093,-0.000872566975661237,-2.61278226338103e-06,-7.56115662062144e-07,0.005558633225547
80,pesszimista,0.00273440337670368,0.00069458650202878,0.00204461598271477,0.00872228379998665,0.00480481847684635,-0.000253585372516231,-0.000253419504927377,-0.00767972200578865,-0.00888917425204888,0.00204509901029746,0.00204461598271477,-0.00087131245478785,-2.3185241841643e-06,-4.83687306780565e-07,0.00556095174973116
