negyedev,szcenario,y,y_d,y_x,i_S,i_L,efp_S,efp_L,nw_S,nw_L,h_dx,xx,c,infl,r,rer,rk_S,rk_L,z_S,z_L,l_S,l_L
21,optimista,0.00526156227038754,0.00350546172014351,-0.000258975276400209,0.0286329714056073,0.0278351019935815,-0.00111643543797979,-0.000719603741103428,-0.0101958060929871,-0.0125248470420909,-0.000144118522653433,-0.000258975276400209,-0.00230558278091101,-0.00115902033710593,-0.00113258429511061,-0.00353484014327587,-0.0219638608703558,-0.0155531335500058,0.000757172131114214,-0.00171710056824238,0.000534798261494332,-0.00232862870969706
22,optimista,0.00507894443504516,0.00303734903057416,0.000111092141357148,0.0252689571686384,0.0273923674154844,-0.00105310068628247,-0.000700769704684735,-0.011382997654067,-0.0131633082649757,0.000230173300583111,0.000111092141357148,-0.00252323790368971,-0.00110448207215383,-0.000991723240883673,-0.00243035807112204,-0.0231008731236674,-0.0152224461193441,0.000133223219354921,-0.00136467284604816,4.78043185524631e-05,-0.00159957482325492
23,optimista,0.00494035288808611,0.00265347048919518,0.000458427979231998,0.0222258419472289,0.0269710889511387,-0.000993637592129513,-0.000681970487324849,-0.012414560814513,-0.0137367456077103,0.000579828823270888,0.000458427979231998,-0.00265697227885409,-0.0010459902662199,-0.000875441958678815,-0.00138436780490214,-0.0239242788580349,-0.014889315206345,-0.000370514449781172,-0.00103492828599628,-0.000332423489992842,-0.000930178146578373
24,optimista,0.00484339863309994,0.00234828343463245,0.000781265034213356,0.0195271596750787,0.026576685826559,-0.00093882458629504,-0.000663610828407536,-0.0133041619138243,-0.0142484714587982,0.000903186716447571,0.000781265034213356,-0.00271917663930674,-0.000984738626886539,-0.000779467891072427,-0.000399629178015597,-0.0244610639146697,-0.0145608851893326,-0.000762830047101187,-0.000730102819389195,-0.00061463000808343,-0.000322552712090365
25,optimista,0.00478394699700079,0.00211390469504119,0.00107857721911406,0.0171796450355939,0.0262099365420425,-0.000889135067924644,-0.000645994771261805,-0.0140659671893015,-0.0147023439167845,0.00119938755006469,0.00107857721911406,-0.00272295247154801,-0.000921894886767525,-0.000700026744964488,0.000522265708751928,-0.024744318041071,-0.0142440394727805,-0.00105540035898936,-0.00045158814383112,-0.00081004159433369,0.000223148458971978
26,optimista,0.00475696062631603,0.00194130758152972,0.00135005137197393,0.0151771795829153,0.0258685069019594,-0.000844784221522674,-0.000629338201006577,-0.0147141541330819,-0.0151025625314379,0.00146832371626751,0.00135005137197393,-0.00268101637926981,-0.000858546231477499,-0.000633872129966185,0.00138081194022943,-0.0248099478718365,-0.0139448320135621,-0.00126125991331187,-0.000199945178095138,-0.000930951237209512,0.000708403681186353
27,optimista,0.00475708455744474,0.00182115639543633,0.0015960091092068,0.0135041831762222,0.0255481706327621,-0.000805777502133315,-0.000613782271699988,-0.0152625184431423,-0.0154534962931351,0.00171054291290638,0.0015960091092068,-0.00260504189503902,-0.000795663541912938,-0.000578272914412479,0.00217647548214236,-0.0246942672815552,-0.013668160743372,-0.00139373023449419,2.5017692491377e-05,-0.000989746423894592,0.00113597317164026
28,optimista,0.0047790397962937,0.00174436951290315,0.00181730034434226,0.0121384689763236,0.0252437547800243,-0.000771957142455396,-0.000599406630808666,-0.0157241743242278,-0.0157595438209911,0.00192712686346236,0.00181730034434226,-0.00250530665142436,-0.000734081019338974,-0.000530975608851352,0.00291055650148134,-0.0244322938468281,-0.0134176269352121,-0.00146569511254293,0.000224128140470918,-0.000998265864451017,0.00150955857272367
29,optimista,0.00481787596432724,0.00170248070343434,0.00201518559848604,0.011053597787674,0.0249498460389295,-0.000743044513406669,-0.000586241763084539,-0.0161113404645486,-0.0160250237835878,0.00211956223086115,0.00201518559848604,-0.00239054843945349,-0.000674487870336959,-0.000490153688970597,0.0035850443718183,-0.0240566056404758,-0.0131955294998194,-0.0014891347405072,0.000398716356752457,-0.000967398566122588,0.00183349083631014
30,optimista,0.0048691213876986,0.00168785204642344,0.00219121948664249,0.0102207778844235,0.0246612948773272,-0.000718677211281279,-0.000574280073176014,-0.0164352011016993,-0.0162540924930294,0.0022896157922456,0.00219121948664249,-0.0022679600071966,-0.000617429055233013,-0.000454351814069562,0.00420247342705131,-0.0235966354944207,-0.0130029509901516,-0.00147485146840736,0.000550479921068933,-0.000906859466119315,0.00211245792736106
31,optimista,0.00492885966381297,0.0016937793139651,0.00234714352802749,0.00961036157890178,0.0243735528775884,-0.000698440457886118,-0.000563485533686459,-0.0167058304077619,-0.0164506850969848,0.00243922162170089,0.00234714352802749,-0.00214327196092244,-0.000563312519812064,-0.000422430053471307,0.00476578594686337,-0.0230783002678929,-0.0128399005634322,-0.00143233528688579,0.000681357453833395,-0.000825091606411568,0.00235127757513752
32,optimista,0.00499375457970642,0.00171452104880378,0.00248479299133403,0.00919299117626703,0.0240828759765548,-0.000681892870485903,-0.000553801865255014,-0.0169321683833607,-0.0166184766675895,0.00257038455721837,0.00248479299133403,-0.00202088760160498,-0.000512420765646154,-0.000393511228509881,0.00527820671250953,-0.0225238806277085,-0.0127054871547755,-0.00136972909630705,0.000793417257529031,-0.000729256915094903,0.00255471575586244
33,optimista,0.00506103977495003,0.00174527509896551,0.00260601988975218,0.00894044575903149,0.0237864228143819,-0.000668586952434908,-0.000545159305382496,-0.0171220371273312,-0.0167608596123957,0.00268510163511501,0.00260601988975218,-0.00190404425077402,-0.000464925030891872,-0.000366933094029389,0.0057431317434014,-0.021952082503925,-0.012598103122701,-0.00129386314132987,0.000888763985722856,-0.000625286948920858,0.00272734851484765
34,optimista,0.00512848534983913,0.00178212057022106,0.00271263240403243,0.008826237331021,0.0234822736294493,-0.000658084823633062,-0.000537480076996033,-0.0172821874386657,-0.0168809341109857,0.00278530136616685,0.00271263240403243,-0.00179498353964508,-0.000420900731017712,-0.000342206151673495,0.00616403247441911,-0.0213782248763805,-0.0125156044579325,-0.00121033529261132,0.000969464108956199,-0.000517972115335236,0.00287346284646542
35,optimista,0.00519435041797973,0.00182193864588264,0.00280634980432229,0.00882600087549068,0.0231693913418523,-0.000649969790423883,-0.000530682696675798,-0.0174183669986547,-0.0169815086407569,0.00287279956235127,0.00280634980432229,-0.00169511895674185,-0.000380343138659507,-0.000318977279345001,0.00654437561307862,-0.0208145100493421,-0.0124554783188404,-0.00112361958347643,0.00103748942796206,-0.000411073424717108,0.0029969913645502
36,optimista,0.00525732816072796,0.0018623222143618,0.00288877122357555,0.00891771833031029,0.0228475428384526,-0.000643854375423807,-0.000524685273943379,-0.0175354027301663,-0.0170651080481268,0.00294926975455647,0.00288877122357555,-0.00160519319627538,-0.000343182561339526,-0.000296998981460566,0.00688755817441815,-0.0202703422711309,-0.0124149922812702,-0.0010371899000276,0.00109467695350118,-0.000307445096530116,0.00310147516311928
37,optimista,0.00531648808253092,0.00190148151980984,0.00296135627938719,0.00908181170639043,0.022517195122593,-0.000639385409653694,-0.00051940795284974,-0.0176372912443021,-0.0171339870146759,0.00301622593693318,0.00296135627938719,-0.00152542091586322,-0.000309298506725686,-0.000276103842857197,0.00719685668114383,-0.019752668646576,-0.0123913224171402,-0.000953649239390448,0.00114270297904324,-0.000209159638866912,0.00319004938048296
38,optimista,0.00537121875568075,0.00193815094167335,0.00302541543958602,0.00930113582420778,0.0221793979844767,-0.000636246747118764,-0.000514774639526802,-0.0177272925047606,-0.0171901471410756,0.00307501532158291,0.00302541543958602,-0.00145561469413419,-0.000278532511281643,-0.000256183654669068,0.00747538919242548,-0.0192663229632118,-0.012381659301374,-0.000874857695024252,0.00118306899090953,-0.000117629554887239,0.00326544637628631
39,optimista,0.00542117327675361,0.0019715003845181,0.00308210809416875,0.00956089658967632,0.0218356622106566,-0.000634160106235906,-0.000510714147402462,-0.0178080229351431,-0.0172353562129901,0.00312681890011181,0.00308210809416875,-0.00139529350021018,-0.000250699454519513,-0.000237172636955993,0.00772608864694499,-0.018814358489777,-0.0123832924366387,-0.000802054458511651,0.00121709708895855,-3.37217677355107e-05,0.00333001198859294
40,optimista,0.00546621885580975,0.00200105351797573,0.00313244646692993,0.00984851648740987,0.0214878400848621,-0.000632884480620517,-0.000507160877547662,-0.0178815451498645,-0.0172711685164005,0.00317265781974949,0.00313244646692993,-0.00134377401735431,-0.000225597292979503,-0.000219034184810548,0.00795168593992449,-0.0183983601783425,-0.0123936745086982,-0.000735970768657949,0.00124593275170912,4.2137673851828e-05,0.00338573096861101
41,optimista,0.00550639136256843,0.00202661416792534,0.00317730372664324,0.0101534651043045,0.0211380130227182,-0.000632214498743303,-0.000504055136584638,-0.0179494523029145,-0.0172989453328704,0.00321340384294576,0.00317730372664324,-0.00130024583051283,-0.00020301523085271,-0.000201750594376703,0.0081547011707772,-0.0180187301657389,-0.0124104674509455,-0.000676931990010759,0.00127055301557865,0.000109869943656597,0.00343425833316388
42,optimista,0.00554185521460383,0.00204820146056865,0.00321742490624815,0.0104670690433878,0.0207883896045178,-0.000631978051151743,-0.000501343179710828,-0.0180129457258586,-0.0173198749687744,0.00324979243696856,0.00321742490624815,-0.00126383188925635,-0.000182740402854059,-0.000185315270561778,0.00833744157363126,-0.0176749431672107,-0.0124315725945955,-0.000624947943094045,0.00129177840785369,0.000169661359380043,0.00347695398965744
43,optimista,0.00557286867518246,0.00206599381039458,0.00325343948658184,0.0107823125563978,0.0204412159918538,-0.00063203344737572,-0.000498977052304158,-0.0180729050773163,-0.0173349918586775,0.00328243731172788,0.00325343948658184,-0.00123363586734819,-0.000164563184101759,-0.000169726971084858,0.00850200475773302,-0.0173657704114452,-0.0124551472834906,-0.000579791301256763,0.00131028724925511,0.000221892808446264,0.00351491855093844
44,optimista,0.00559975440482818,0.00208028148078298,0.00328587473445712,0.0110936376052516,0.0200986997015795,-0.00063226631346538,-0.000496914290642461,-0.0181299506634616,-0.0173451944351682,0.00331184547601978,0.00328587473445712,-0.00120877811347705,-0.000148281265398015,-0.000154985696552273,0.00865028602313103,-0.0170894722924619,-0.0124796102968393,-0.000541064365371635,0.00132663120647529,0.000267080197832433,0.00354902875528648
45,optimista,0.00562287495937898,0.00209142719975468,0.00331516909506913,0.011396749836865,0.0197629469296532,-0.000632586395877815,-0.000495117530684725,-0.0181844979267559,-0.0173512615792139,0.00333843210695135,0.00331516909506913,-0.00118842186653489,-0.000133702643915999,-0.000141089890109625,0.00878398866704703,-0.016843961007331,-0.0125036382941872,-0.000508254869286795,0.00134125121703191,0.000305825173612044,0.00357997133500372
