negyedev,szcenario,y,y_S,y_L,ii,i_S,i_L,c,nn,efp_S,efp_L,nw_S,nw_L,infl,r,rer,xx,sov,bank
3,optimista,-0.00258037621710006,-0.00256817488153602,-0.00259528896056721,0.00283947504467132,0.00314432254469782,0.00253462754464482,0.0134968104820109,-0.00373841168185349,-0.000291274591149921,-0.000147227356977646,0.0191682507135083,0.0173701119365369,-0.00037000184190279,-0.000484479738148255,-0.00208577392192146,-0.00208577392192146,-0.0009375,0
4,optimista,-0.0023933876729821,-0.00237682314336673,-0.00241363320917867,0.00298135290687302,0.00329306335167679,0.00266964246206926,0.0155100018137229,-0.00349948766242313,-0.000254174197048095,-0.000145743714165204,0.017767100799285,0.0162428542598218,-0.000375471048331842,-0.000535590513619086,-0.00201340670526627,-0.00201340670526627,-0.00125,0
5,optimista,-0.00225279850312804,-0.00223174687344346,-0.00227852827274252,0.00312221906994606,0.00344388082835571,0.00280055731153642,0.0168061017728835,-0.00332758198848624,-0.000224465891305233,-0.00014612074203643,0.0164924009798076,0.0151745669691854,-0.000384745216235292,-0.000580278820177269,-0.00195373832311655,-0.00195373832311655,-0.0015625,0
6,optimista,-0.0021506416587912,-0.00212498512427218,-0.00218199964542555,0.00326396078253584,0.00359838797393311,0.00292953359113857,0.0175752470970943,-0.00321129865022504,-0.000200514823897089,-0.000147958625570517,0.0153265927760333,0.0141590314165971,-0.000396112623908481,-0.000620341805002284,-0.00190630499244036,-0.00190630499244036,-0.001875,0
7,optimista,-0.00208167266090594,-0.00205129691493218,-0.00211879857265164,0.00340802210720849,0.00375783908246518,0.00305820513195179,0.0179545127921098,-0.00314314926409584,-0.000181029704500955,-0.00015094721107059,0.014255480604908,0.013191042561327,-0.000408160429092861,-0.000656962569773286,-0.00187110581575215,-0.00187110581575215,-0.0021875,0
8,optimista,-0.00204275964351896,-0.00200755297939739,-0.00208579001077864,0.00355555346652835,0.00392326339338749,0.00318784353966921,0.0180420272119079,-0.00311867764477884,-0.000164970059908469,-0.000154840434348106,0.0132675414238212,0.0122662007098041,-0.000419667147489574,-0.000690859750663702,-0.00184855608559198,-0.00184855608559198,-0.0025,0
9,optimista,-0.00203245348043254,-0.00199230743185922,-0.00208152087313325,0.00370752500993455,0.00409556721404582,0.00331948280582329,0.017907282362114,-0.00313584321570151,-0.000151476500553306,-0.000159437228525764,0.0123534098615693,0.0113807586109471,-0.000429519825793735,-0.000722393759823459,-0.00183946365332074,-0.00183946365332074,-0.0028125,0
10,optimista,-0.00205069312007934,-0.00200550457175742,-0.00210592356802835,0.00386481437635444,0.00427561399077207,0.0034540147619368,0.0175986521455104,-0.00319459878843776,-0.000139817680789049,-0.000164567107809876,0.0115054950876498,0.0105315097512657,-0.000436648664159469,-0.000751640936386683,-0.00184502426923076,-0.00184502426923076,-0.003125,0
11,optimista,-0.0020986138719599,-0.00204828866038437,-0.00216012246388555,0.00402827673392741,0.00446428942331904,0.00359226404453579,0.0171488605446242,-0.00329661638190954,-0.000129349283797999,-0.000170079095465333,0.0107176974584679,0.00971570757172658,-0.000439973670701955,-0.000778443776217025,-0.00186683331095939,-0.00186683331095939,-0.0034375,0
12,optimista,-0.00217843575152683,-0.00212289386069707,-0.00224632028476321,0.00419880303281993,0.00466255700454782,0.00373504906109204,0.0165789430299309,-0.00344512821534849,-0.000119481561083788,-0.000175833007569933,0.00998520167417157,0.00893100818285993,-0.000438359250786263,-0.000802443144502425,-0.00190691249370512,-0.00190691249370512,-0.00375,0
13,optimista,-0.00229341599638409,-0.00223259853894268,-0.00236774844436803,0.0043773710148978,0.00487150815006406,0.00388323387973155,0.0159010985947609,-0.00364486008426853,-0.000450277826563653,-0.000344192352896565,0.00930432961761564,0.00817543126291277,-0.000430573577989512,-0.000823096704405785,-0.0019677511074075,-0.0019677511074075,-0.004375,-0.0004375
14,optimista,-0.00228580168550088,-0.00221967995100901,-0.00236661713876871,0.00450878297742956,0.00502063843007598,0.00399692752478314,0.0150855664049146,-0.00367053698008771,-0.000775437440241128,-0.000511728516069797,0.00815469084035811,0.00716174163955141,-0.000368375257436125,-0.000827220486637928,-0.00194298713503014,-0.00194298713503014,-0.005,-0.000875
15,optimista,-0.00214139473421516,-0.00206998168743417,-0.00222867734694749,0.00458791599002882,0.00510436561312893,0.0040714663669287,0.0141164369600212,-0.00350130890461884,-0.00109842623910582,-0.000679199280767492,0.00656829138917369,0.00590429169058117,-0.000296211270636632,-0.00081298264573049,-0.00182271026379837,-0.00182271026379837,-0.005625,-0.0013125
16,optimista,-0.00183718321718943,-0.00176053890867774,-0.00193085959425927,0.00460879234393604,0.00511600619127538,0.0041015784965967,0.0129898504912089,-0.00310369504984731,-0.00142266580561832,-0.000847385303375579,0.00457026893627417,0.00441538437010325,-0.000215388169214533,-0.000778779069005401,-0.00159143378416734,-0.00159143378416734,-0.00625,-0.00175
17,optimista,-0.00134035353441683,-0.00125858448139693,-0.00144029348810781,0.00456428148240764,0.00504746682097583,0.00408109614383946,0.0117130326722042,-0.00243016057508447,-0.00133291210867744,-0.000823374719451435,0.0021793034649206,0.00270533548091551,-0.000127836014557309,-0.000723214145199283,-0.0012274091650988,-0.0012274091650988,-0.00625,-0.00175
18,optimista,-0.000931337964312884,-0.000844590200661695,-0.00103736300877545,0.0045242177028309,0.00498687419792923,0.00406156120773257,0.0103744262626668,-0.0018805979269997,-0.00125440429945162,-0.000801559474064934,4.43118864848664e-05,0.00112298763743383,-0.000130102230220459,-0.000670056292738165,-0.000920392033865449,-0.000920392033865449,-0.00625,-0.00175
19,optimista,-0.000591971890224771,-0.000500417008272495,-0.000703872301499773,0.00448946542515268,0.00493459102317845,0.00404433982712692,0.00903546838270488,-0.00142917113093725,-0.00118530860840113,-0.000781578573640326,-0.00186459824300584,-0.00034190252010698,-0.000134145101690483,-0.000620290676728722,-0.000659841016159388,-0.000659841016159388,-0.00625,-0.00175
20,optimista,-0.000308230091512653,-0.000212054600769208,-0.00042577791353242,0.00446043953236383,0.00489061871529854,0.00403026034942913,0.00773745285483166,-0.00105595714658701,-0.00112417924823325,-0.000763161980844934,-0.00357303741562526,-0.0016984317372745,-0.000139297327528913,-0.000574444589327543,-0.000437458800699953,-0.000437458800699953,-0.00625,-0.00175
21,optimista,-6.92229739202785e-05,3.13797302605454e-05,-0.000192181834585729,0.0044372461705948,0.00485471911342004,0.00401977322776955,0.0065068228050246,-0.000745508601496125,-0.00106986345371811,-0.000746105571551013,-0.00510313800215854,-0.00295476733174575,-0.000145085682266469,-0.000532730627156815,-0.000246658594425103,-0.000246658594425103,-0.00625,-0.00175
22,optimista,0.000133555160346634,0.000238390777650185,5.42273919784848e-06,0.00441978467091205,0.00482650196839164,0.00401306737343246,0.00535921841832079,-0.000485777855430077,-0.00102143094665694,-0.000730252873921827,-0.00647417355170214,-0.00411830950715937,-0.000151179491371644,-0.000495150096135056,-8.21666565459511e-05,-8.21666565459511e-05,-0.00625,-0.00175
23,optimista,0.000306790212093656,0.000415667911021214,0.000173717468959974,0.00440782082204401,0.00480548725806193,0.00401015438602609,0.004302546910415,-0.000267310002591553,-0.000978121495814561,-0.000715481799604761,-0.00770303991303558,-0.00519581345771901,-0.000157352179850903,-0.000461567142627331,6.02751592482078e-05,6.02751592482078e-05,-0.00625,-0.00175
24,optimista,0.0004557725725179,0.000568508108714979,0.000317984694943693,0.00440103909230331,0.00479114903955368,0.00401092914505295,0.00333929100115654,-8.26362237161373e-05,-0.000939305872974102,-0.000701695040431644,-0.00880463259102193,-0.00619348204763843,-0.000163452670994786,-0.000431761410932893,0.00018413317591847,0.00018413317591847,-0.00625,-0.00175
25,optimista,0.000584717111437263,0.000701134969660814,0.000442428618052924,0.0043990794358616,0.00478294581704094,0.00401521305468226,0.00246822894765534,7.41834442702189e-05,-0.000904456720800068,-0.000688813149090641,-0.00979214588839147,-0.00711703697881512,-0.000169384188239194,-0.000405465010663794,0.000292251209671365,0.000292251209671365,-0.00625,-0.00175
26,optimista,0.000697005252359052,0.000816940033597705,0.000550418297511809,0.00440156285538075,0.00478034111020203,0.00402278460055947,0.00168570320742449,0.00020790575857125,-0.000873126751472391,-0.000676769578856702,-0.010677312809588,-0.00797177423940116,-0.000175088606957109,-0.000382388073134355,0.000386979505778898,0.000386979505778898,-0.00625,-0.00175
27,optimista,0.00079536875041825,0.000918665979908166,0.000644672136597243,0.00440810880374888,0.00478281694521918,0.00403340066227859,0.000986545351376219,0.000322366465724728,-0.000844932366141681,-0.000665507148070738,-0.0114705998313466,-0.00876260806227176,-0.000180534955952118,-0.000362236055136869,0.000470273611235009,0.000470273611235009,-0.00625,-0.00175
28,optimista,0.000882029766848111,0.00100854626227107,0.000727398494664492,0.00441834669775655,0.00478988227362417,0.00404681112188893,0.000364741070577537,0.000420679961645259,-0.000819541283306806,-0.000654975536431233,-0.0121813670363147,-0.00949410647189249,-0.000185711013050348,-0.000344721114884178,0.000543770764330989,0.000543770764330989,-0.00625,-0.00175
29,optimista,0.000958808106910059,0.00108841201698009,0.00080040332793558,0.00443192321512872,0.00480107779198649,0.00406276863827094,-0.000186099861564565,0.000505391990627825,-0.000796663133442609,-0.000645129524865864,-0.0128180014351253,-0.0101705206535758,-0.000190617200773479,-0.000329569265930343,0.00060884938396837,0.00060884938396837,-0.00625,-0.00175
30,optimista,0.0010272037219866,0.00115977432240713,0.000865172988139301,0.00444850660036586,0.00481597824061797,0.00408103496011375,-0.000672418823870902,0.000578596989823089,-0.000776042250621005,-0.000635927768170777,-0.0133880293262018,-0.0107958097608487,-0.000195262186187855,-0.000316524556121088,0.000666675782511559,0.000666675782511559,-0.00625,-0.00175
31,optimista,0.00108846052239484,0.00122388783760644,0.000922938248247328,0.00446778887467832,0.00483419296711216,0.00410138478224447,-0.00110049071051802,0.000642028739794079,-0.000757452094099572,-0.00062733194674892,-0.0138982120808356,-0.0113736623253664,-0.000199659738744175,-0.000305351179296677,0.000718241158564356,0.000718241158564356,-0.00625,-0.00175
32,optimista,0.00114361602126661,0.00128180032556442,0.000974724093791508,0.00448948660128673,0.00485536532446863,0.00412360787810483,-0.00147628453101765,0.000697130793322686,-0.000740690882251422,-0.00061930618587236,-0.0143546286598252,-0.0119075151055093,-0.000203826512834486,-0.000295834177048064,0.000764391143747586,0.000764391143747586,-0.00625,-0.00175
33,optimista,0.00119354019509409,0.00133439143482912,0.00102138867986239,0.00451334067738489,0.0048791713142166,0.00414751004055319,-0.00180538045807382,0.00074511152781557,-0.000725578131442954,-0.000611816661830813,-0.0147627473678561,-0.0124005699719045,-0.000207780506772823,-0.000287779203492387,0.000805849603009472,0.000805849603009472,-0.00625,-0.00175
34,optimista,0.00123896610212511,0.00138240327122447,0.00106365400655923,0.00453911549162027,0.00490531776775496,0.00417291321548558,-0.00209292699933311,0.000786987456339316,-0.000711951873695623,-0.000604831337008012,-0.0151274887592566,-0.012855809256477,-0.000211540013732424,-0.000281011690745616,0.000843237965007796,0.000843237965007796,-0.00625,-0.00175
35,optimista,0.00128051417077207,0.00142646466424862,0.00110213023430073,0.00456659768874853,0.0049335402731856,0.00419965510431147,-0.0023436261502648,0.000823617530958579,-0.000699666386746269,-0.000598319782503956,-0.0154532811693111,-0.0132760098684447,-0.000215122928012037,-0.000275375653819309,0.000877091046798017,0.000877091046798017,-0.00625,-0.00175
36,optimista,0.00131871160103969,0.00146711056513634,0.001137335089366,0.00459559471200901,0.00496360099212633,0.00422758843189168,-0.00256173756694302,0.000855730499975572,-0.000688590314053464,-0.000592253058994995,-0.0157441100186999,-0.0136637563927732,-0.000218546305784598,-0.000270732301587679,0.00090787010571619,0.00090787010571619,-0.00625,-0.00175
37,optimista,0.00135400797152878,0.00150479766435573,0.00116970945807361,0.00462593324194299,0.00499528646531834,0.00425658001856764,-0.00275109520517103,0.000883946878826989,-0.000678605084541401,-0.000586603635282432,-0.0160035617951261,-0.0140214533243182,-0.000221826106183329,-0.000266958568217922,0.000935973679318566,0.000935973679318566,-0.00625,-0.00175
38,optimista,0.00138678788233437,0.00153991705506782,0.00119963000454903,0.00465745761277955,0.00502840547280352,0.00428650975275558,-0.00291513168424937,0.000908796719025129,-0.000669603565506507,-0.000581345330303422,-0.0162348634338727,-0.0143513365471112,-0.000224977058459613,-0.00026394564179882,0.000961746645763077,0.000961746645763077,-0.00625,-0.00175
39,optimista,0.00141738126751792,0.00157280457324151,0.00122741944941131,0.00469002826039142,0.00506278699071085,0.00431726953007199,-0.00305690698917154,0.000930734078195436,-0.000661488899412758,-0.000576453268916223,-0.016440917681749,-0.0146554841377639,-0.000228012615709042,-0.000261597539958939,0.00098548784059196,0.00098548784059196,-0.00625,-0.00175
40,optimista,0.001446071863028,0.00160374929795709,0.00125335499811466,0.00472352023639609,0.00509827826978555,0.00434876220300664,-0.0031791391326414,0.000950148882912443,-0.000654173487952047,-0.000571903845006133,-0.0166243349247689,-0.0149358265509959,-0.000230944966593154,-0.000259829763162,0.00100745649310183,0.00100745649310183,-0.00625,-0.00175
41,optimista,0.00147310420453547,0.00163300058454314,0.0012776752956372,0.00475782180918508,0.00513474304889204,0.00438090056947811,-0.00328423514202684,0.00096737671683101,-0.000647578095987498,-0.000567674687743196,-0.0167874618802176,-0.0151941562310444,-0.000233785084553278,-0.000258568042978253,0.00102787769022744,0.00102787769022744,-0.00625,-0.00175
42,optimista,0.00149868944540731,0.00166077391936662,0.00130058619945705,0.00479283316298506,0.00517205990846546,0.00441360641750466,-0.00337432128086955,0.000982706946311904,-0.000641631054744947,-0.000563744628419027,-0.0169324074921077,-0.0154321366832009,-0.000236542799947729,-0.000257747193389233,0.00104694703362001,0.00104694703362001,-0.00625,-0.00175
43,optimista,0.00152301022111184,0.00168725582149973,0.00132226559841554,0.00482846519936683,0.00521012076327972,0.00444680963545395,-0.00345127180943322,0.00099638950452087,-0.000636267548543695,-0.000560093666389581,-0.0170610663207147,-0.0156513110334873,-0.00023922688489086,-0.000257310066935059,0.00106483462306933,0.00106483462306933,-0.00625,-0.00175
44,optimista,0.00154622473763359,0.00171260796803975,0.00134286745602607,0.00486463844109199,0.00524882949020328,0.00448044739198069,-0.00351673587182297,0.00100864058553435,-0.000631428972956202,-0.000556702933393792,-0.0171751396784653,-0.0158531101004926,-0.000241845143741481,-0.000257206613411132,0.00108168847417259,0.00108168847417259,-0.00625,-0.00175
45,optimista,0.00156847022418754,0.00173697068278301,0.00136252521923752,0.00490128203521737,0.00528810068428751,0.00451446338614724,-0.00357216229719027,0.0010196474468804,-0.000627062354919637,-0.000553554656007342,-0.0172761547334355,-0.0160388600009076,-0.000244404504485177,-0.000257393036244471,0.00109763745839981,0.00109763745839981,-0.00625,-0.00175
46,optimista,0.00158986586183644,0.00176046589943727,0.00138135470476876,0.00493833285051582,0.00532785853517706,0.00454880716585458,-0.00361882224119936,0.00102957247813552,-0.000623119827255126,-0.000550632116301146,-0.0173654817762416,-0.0162097893087951,-0.000246911107908488,-0.000257831040176592,0.00111279383812153,0.00111279383812153,-0.00625,-0.00175
47,optimista,0.00161051527742735,0.00178319968850274,0.00139945655277966,0.00497573466319396,0.00536803581515896,0.00458343351122895,-0.00365782968765577,0.00103855666167094,-0.000619558151476217,-0.00054791961095949,-0.0174443498248573,-0.0163670357877546,-0.000249370392643191,-0.000258487163121224,0.00112725545676253,0.00112725545676253,-0.00625,-0.00175
48,optimista,0.00163050867499999,0.00180526441979331,0.0014169183202526,0.00501343742435601,0.00540857296996331,0.0046183018787487,-0.00369015989127178,0.00104672252714357,-0.000616338283827455,-0.000545402409212411,-0.0175138607238583,-0.0165116527146282,-0.000251787174992535,-0.000259332184813816,0.00114110763429367,0.00114110763429367,-0.00625,-0.00175
49,optimista,0.00164992466330392,0.00182674061913529,0.00143381627284335,0.00505139660250426,0.00544941730354176,0.00465337590146675,-0.00371666588013917,0.00105417668217268,-0.000613424980288938,-0.000543066709978698,-0.0175750018790831,-0.0166446148130876,-0.000254165723032232,-0.000260340604955192,0.00115442481021966,0.00115442481021966,-0.00625,-0.00175
50,optimista,0.00166883182741043,0.00184769856719237,0.00145021692323249,0.00508957259445885,0.00549052224836966,0.00468862294054804,-0.00373809315740512,0.00106101198656979,-0.000610786436887391,-0.000540899598619995,-0.0176286577551681,-0.0167668238152207,-0.000256509824876833,-0.000261490183852461,0.00116727196965153,0.00116727196965153,-0.00625,-0.00175
51,optimista,0.00168729008395396,0.00186819967996243,0.00146617835549917,0.00512793019833173,0.00553184671326424,0.00472401368339921,-0.00375509275092958,0.00106730942554695,-0.000608393962121882,-0.000538889003686773,-0.0176756202514785,-0.0168791136690344,-0.000258822851268068,-0.000262761538990483,0.00117970588265198,0.00117970588265198,-0.00625,-0.00175
52,optimista,0.00170535185278633,0.00188829770377509,0.00148175136824451,0.00516643814253975,0.00557335450122945,0.00475952178385004,-0.00376823276102928,0.00107313972780223,-0.000606221678681217,-0.000537023654003505,-0.0177165980613299,-0.0169822554095621,-0.000261107812813697,-0.000264137791467325,0.00119177618257194,0.00119177618257194,-0.00625,-0.00175
53,optimista,0.00172306307239538,0.00190803975221369,0.00149698046372854,0.00520506866524506,0.00561501379038833,0.00479512354010178,-0.00377800855246633,0.00107856476672862,-0.000604246251927675,-0.000535293036399716,-0.0177522251098588,-0.0170769617109952,-0.000263367412310988,-0.000265604256756161,0.00120352630537225,0.00120352630537225,-0.00625,-0.00175
54,optimista,0.00174046408204021,0.00192746720800338,0.00151190470586301,0.00524379713903634,0.00565679667161991,0.00483079760645276,-0.00378485172955308,0.00108363877680334,-0.000602446642867669,-0.000533687354350427,-0.017783068157296,-0.0171638911369179,-0.00026560409264841,-0.000267148174786636,0.00121499430880225,0.00121499430880225,-0.00625,-0.00175
55,optimista,0.00175759038996756,0.00194661650933185,0.0015265584663001,0.00528260173609154,0.00569867873706073,0.00486652473512234,-0.00378913802399834,0.00108840941217549,-0.000600803883538103,-0.000532197487746797,-0.01780963364659,-0.0172436521053429,-0.000267820080807256,-0.000268758474853199,0.00122621358767761,0.00122621358767761,-0.00625,-0.00175
56,optimista,0.0017744733441296,0.0019655198371321,0.00154097207490433,0.00532146312947715,0.00574063871415039,0.00490228754480391,-0.00379119421488077,0.00109291867034026,-0.000599300872917359,-0.000530814953977308,-0.0178323738672384,-0.0173168065847908,-0.000270017428492199,-0.000270425571345374,0.00123721349927293,0.00123721349927293,-0.00625,-0.00175
57,optimista,0.00179114071939341,0.00198420571743003,0.00155517238845976,0.00536036422663257,0.00578265814038826,0.00493807031287688,-0.00379130418957195,0.00109720370038415,-0.000597922191629005,-0.000529531870462774,-0.0178516925007109,-0.0173838735371663,-0.000272198049914064,-0.000272141186749369,0.00124801991095305,0.00124801991095305,-0.00625,-0.00175
58,optimista,0.00180761723321403,0.00200269955084218,0.0015691832894463,0.00539928993145484,0.00582472107442113,0.00497385878848854,-0.0037897142439918,0.00110129751246301,-0.000596653933849314,-0.000528340918755378,-0.0178679496069514,-0.0174453321226463,-0.000274363757234671,-0.000273898198789031,0.00125865568055346,0.00125865568055346,-0.00625,-0.00175
59,optimista,0.00182392500005993,0.00202102407962425,0.00158302612503687,0.00543822693173712,0.00586681383949709,0.00500964002397715,-0.00378663771055268,0.00110522960282343,-0.000595483554959861,-0.000527235310282943,-0.0178814661060548,-0.0175016246812266,-0.000276516294166389,-0.00027569050895645,0.00126914107864025,0.00126914107864025,-0.00625,-0.00175
60,optimista,0.00184008393346808,0.00203919980125657,0.00159672009505992,0.00547716350902157,0.0059089247956991,0.00504540222234405,-0.00378225899271211,0.00110902650670918,-0.000594399733606336,-0.000526208753794838,-0.0178925278042911,-0.0175531595049875,-0.000278657368200696,-0.00027751293002938,0.00127949416059706,0.00127949416059706,-0.00625,-0.00175
61,optimista,0.00185611210341885,0.00205724533636109,0.00161028259648945,0.00551608936820495,0.00595104413771378,0.00508113459869613,-0.00377673707630393,0.0011127122898404,-0.000593392246935861,-0.000525255424544974,-0.0179013890091581,-0.0176003134145326,-0.000280788681922424,-0.000279361090485971,0.00128973109547034,0.00128973109547034,-0.00625,-0.00175
62,optimista,0.00187202605571752,0.00207517775773621,0.00162372953102801,0.00555499548448356,0.00599316371519729,0.00511682725376984,-0.00377020857979464,0.00111630898775736,-0.000592451857888792,-0.00052436993523013,-0.0179082757740427,-0.0176434341524438,-0.000282911963850715,-0.000281231354009475,0.0012998664576293,0.0012998664576293,-0.00625,-0.00175
63,optimista,0.00188784109922033,0.00209301288644128,0.00163707558150583,0.00559387396544423,0.00603527687307357,0.0051524710578149,-0.00376279039831916,0.00111983700114089,-0.000591570213518107,-0.000523547308687946,-0.0179133888093316,-0.0176828426059885,-0.000285028999234785,-0.000283120752529267,0.0013099134865444,0.0013099134865444,-0.00625,-0.00175
64,optimista,0.00190357156602145,0.00211076556013464,0.00165033446210532,0.00563271792630194,0.00607737830934188,0.005188057543262,-0.00375458198976604,0.00112331545422021,-0.000590739753400693,-0.000522782952348076,-0.0179169060934125,-0.0177188348707082,-0.000287141661222982,-0.000285026931472462,0.00131988431933763,0.00131988431933763,-0.00625,-0.00175
65,optimista,0.00191923104910364,0.00212844987824955,0.00166351914681421,0.00567152137645355,0.00611946394818281,0.00522357880472429,-0.00374566734527006,0.0011267625225288,-0.000589953627290644,-0.000522072634421857,-0.0179189852139109,-0.0177516841659245,-0.000289251942817519,-0.000286948106105366,0.00132979020019779,0.00132979020019779,-0.00625,-0.00175
66,optimista,0.00193483262143195,0.00214607942806224,0.00167664207999493,0.00571027911566263,0.00616153082633624,0.00525902740498901,-0.00373611668118322,0.00113019573554413,-0.000589205621245598,-0.000521412461810083,-0.0179197654666972,-0.0177816426126247,-0.000291361990024906,-0.000288883028028558,0.00133964167026905,0.00133964167026905,-0.00625,-0.00175
67,optimista,0.00195038904002243,0.00216366749525269,0.00168971537251878,0.00574898663831449,0.00620357699088385,0.00529439628574513,-0.00372598788488376,0.00113363225912985,-0.000588490091533441,-0.000520798859704913,-0.0179193697376556,-0.0178089428836247,-0.000293474136613454,-0.000290830961056127,0.00134944874120243,0.00134944874120243,-0.00625,-0.00175
68,optimista,0.00196591293813495,0.00218122726216895,0.00170275098653784,0.00578764004428409,0.00624560140670284,0.00532967868186533,-0.0037153277425955,0.00113708916216996,-0.000587801905698846,-0.000520228552860118,-0.0179179061899037,-0.0178337997353748,-0.000295590940894305,-0.000292791665860717,0.00135922105519702,0.00135922105519702,-0.00625,-0.00175
69,optimista,0.00198141700840961,0.00219877199667006,0.00171576091164685,0.00582623595504432,0.00628760387197006,0.00536486803811858,-0.00370417297367587,0.00114058367133154,-0.00058713639023734,-0.00051969854850382,-0.0179154697770707,-0.0178564114302577,-0.000297715224951193,-0.000294765392903713,0.00136896803404324,0.00136896803404324,-0.00625,-0.00175
70,optimista,0.00199691417948203,0.00221631523413147,0.0017287573349105,0.00586477143370946,0.00632958494018612,0.0053999579272328,-0.00369255109254261,0.00114413341750189,-0.00058648928438931,-0.00051920612086912,-0.0179121436013779,-0.0178769610577403,-0.000299850116756392,-0.000296752883296126,0.00137869901940661,0.00137869901940661,-0.00625,-0.00175
71,optimista,0.00201241778836484,0.00223387095494235,0.00174175280699234,0.0059032439077589,0.00637154584726026,0.00543494196825754,-0.00368048111650195,0.00114775667710584,-0.000585856699627756,-0.000518748797320616,-0.0179080001335808,-0.0178956177622808,-0.00030199909562597,-0.000298755377352226,0.00138842340635123,0.00138842340635123,-0.00625,-0.00175
72,optimista,0.00202794175066514,0.00225145375959965,0.00175476040641186,0.00594165109322158,0.00641348844224881,0.00546981374419434,-0.00366797413517288,0.00115147261121135,-0.000585235084472133,-0.000518324346058407,-0.017903102310336,-0.0179125378854577,-0.000304166041486365,-0.000300774630706277,0.00139815077189107,0.00139815077189107,-0.00625,-0.00175
73,optimista,0.00204350073051201,0.00226907904330091,0.00176779390377004,0.0059799909191215,0.00645541512037386,0.00550456671786914,-0.00365503375493759,0.00115530150506417,-0.000584621194316395,-0.000517930765385813,-0.0178975045232168,-0.0179278660293825,-0.000306355288446203,-0.000302812937964415,0.00140789100016963,0.00140789100016963,-0.00625,-0.00175
74,optimista,0.00205911031188952,0.00228676317175175,0.00178086792761347,0.00601826145099119,0.00649732875696648,0.00553919414501589,-0.00364165642985223,0.00115926501044827,-0.000584012066012861,-0.000517566274532429,-0.0178912535124169,-0.0179417360480789,-0.000308571683191956,-0.0003048731639599,0.00141765440569808,0.00141765440569808,-0.00625,-0.00175
75,optimista,0.00207478717290125,0.00230452365972642,0.00179399813344828,0.00605646081225284,0.00653923264097909,0.0055736889835266,-0.0036278316886975,0.00116338639303721,-0.000583404997004784,-0.000517229306030295,-0.0178843891771356,-0.0179542719731657,-0.000310820648753201,-0.000306958782771854,0.0014274518559249,0.0014274518559249,-0.00625,-0.00175
76,optimista,0.00209054926432598,0.00232237935374458,0.00180720137725881,0.00609458710224744,0.00658113040669717,0.00560804379779772,-0.00361354226630874,0.00116769078667396,-0.000582797528849979,-0.000516918499647723,-0.0178769453137261,-0.0179655888798557,-0.000313108254212458,-0.000309073924756229,0.00143729489425988,0.00143729489425988,-0.00625,-0.00175
77,optimista,0.00210641599365352,0.00234035062004757,0.00182049589472747,0.00613263830966033,0.00662302596225053,0.00564225065707014,-0.00359876414597965,0.00117220545628205,-0.000582187435025614,-0.000516632697892615,-0.0178689502918917,-0.0179757936989938,-0.000315441290965502,-0.000311223431923799,0.00144719586452786,0.00144719586452786,-0.00625,-0.00175
78,optimista,0.00212240841560675,0.00235845953886321,0.00183390148718219,0.00617061222004903,0.00666492341348035,0.00567630102661771,-0.0035834665185647,0.00117696007085847,-0.00058157271295052,-0.000516370943104853,-0.0178604276785361,-0.0179849859805903,-0.000317827356169919,-0.000313412922084369,0.00145716803767597,0.00145716803767597,-0.00625,-0.00175
79,optimista,0.00213854942995186,0.00237673010573244,0.00184743971510894,0.00620850631612515,0.00670682698166017,0.00571018565059013,-0.00356761166289857,0.00118198698771528,-0.000580951580206249,-0.000516132476165406,-0.0178513968182941,-0.0179932586140676,-0.000320274944051921,-0.000315648862259502,0.00146722574139726,0.00146722574139726,-0.00625,-0.00175
80,optimista,0.00215486398716336,0.0023951884404213,0.00186113409984809,0.00624631766937907,0.00674874091349849,0.00574389442525965,-0.00355115475129712,0.00118732154880818,-0.00058032247498168,-0.000515916736858118,-0.0178418733792929,-0.0180006985102249,-0.000322793545773051,-0.000317938651948487,0.00147738449315512,0.00147738449315512,-0.00625,-0.00175
1,pesszimista,-0.00188934251050841,-0.00188720108879064,-0.001891959803719,0.00130067577772292,0.00146876891297346,0.00113258264247238,0.00373723262454573,-0.00269804100467021,-0.000199974795437633,-7.78466478203072e-05,0.011400995957959,0.00977864281191146,-0.00083508943394668,-0.000209116217538826,-0.00136484668611978,-0.00136484668611978,-0.0001875,0
2,pesszimista,-0.00170360919738808,-0.00169922747156444,-0.00170896464006143,0.00138103392104142,0.00154972525392454,0.0012123425881583,0.00635852546805198,-0.00244629709978887,-0.000176214234647563,-7.73162357715711e-05,0.0105269844709958,0.0091528951877717,-0.000216089559304471,-0.000251833821431112,-0.00130828517244662,-0.00130828517244662,-0.000375,0
3,pesszimista,-0.00156152652731177,-0.00155482203337854,-0.0015697209087857,0.00145573945009853,0.00162682040337726,0.00128465849681979,0.00816623499334713,-0.00225736912636051,-0.000158971929466977,-7.84564783082361e-05,0.00973278961078172,0.00855936714401457,-0.000215573201218809,-0.000287036946969477,-0.00126010076160203,-0.00126010076160203,-0.0005625,0
4,pesszimista,-0.0014535845904127,-0.00144448636739083,-0.00146470464077277,0.00152680312680316,0.00170176855017825,0.00135183770342806,0.00938031807903668,-0.00211761166183052,-0.000146756846173117,-8.0876463921282e-05,0.00900451279745283,0.00799351152618712,-0.00021861883761341,-0.000316933506651374,-0.00121956000287118,-0.00121956000287118,-0.00075,0
